name,artist,id,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Hungry (Falling On My Knees),Kathryn Scott,0Dq9yBdFeKKjm0wIY9Rwsr,0,reggae,0.558,0.471,0,-8.036,1,0.0243,0.458,0.0,0.104,0.163,88.029,audio_features,spotify:track:0Dq9yBdFeKKjm0wIY9Rwsr,https://api.spotify.com/v1/tracks/0Dq9yBdFeKKjm0wIY9Rwsr,https://api.spotify.com/v1/audio-analysis/0Dq9yBdFeKKjm0wIY9Rwsr,302960,4
Thank You Jah,Vybz Kartel,1vtqzEJ0zyBnYsySXj6Khm,0,reggae,0.647,0.663,5,-11.551,0,0.367,0.755,0.0,0.138,0.841,97.964,audio_features,spotify:track:1vtqzEJ0zyBnYsySXj6Khm,https://api.spotify.com/v1/tracks/1vtqzEJ0zyBnYsySXj6Khm,https://api.spotify.com/v1/audio-analysis/1vtqzEJ0zyBnYsySXj6Khm,232067,4
Remedy,Jah Vinci,2EbBEPWESt4HDKG2pZUVLJ,0,reggae,0.679,0.873,4,-2.673,0,0.267,0.246,0.0,0.143,0.433,98.85,audio_features,spotify:track:2EbBEPWESt4HDKG2pZUVLJ,https://api.spotify.com/v1/tracks/2EbBEPWESt4HDKG2pZUVLJ,https://api.spotify.com/v1/audio-analysis/2EbBEPWESt4HDKG2pZUVLJ,143636,4
Ice Cream Love,Johnny Osbourne,7aaolDePPIar8HWDRTQ6AY,0,reggae,0.774,0.65,7,-7.458,0,0.279,0.148,0.000304,0.082,0.781,72.96,audio_features,spotify:track:7aaolDePPIar8HWDRTQ6AY,https://api.spotify.com/v1/tracks/7aaolDePPIar8HWDRTQ6AY,https://api.spotify.com/v1/audio-analysis/7aaolDePPIar8HWDRTQ6AY,204507,4
Blaze Up,Lion D,6AGLlUbgkW3hyNtMHjtEPC,0,reggae,0.772,0.594,9,-4.974,0,0.0717,0.69,0.0,0.0744,0.873,119.968,audio_features,spotify:track:6AGLlUbgkW3hyNtMHjtEPC,https://api.spotify.com/v1/tracks/6AGLlUbgkW3hyNtMHjtEPC,https://api.spotify.com/v1/audio-analysis/6AGLlUbgkW3hyNtMHjtEPC,244106,4
Unconditional Love,Jah Cure,5eReOqbysgLsqGp2ukMUYp,40,reggae,0.615,0.515,4,-11.019,1,0.0436,0.167,0.0,0.0743,0.678,75.04,audio_features,spotify:track:5eReOqbysgLsqGp2ukMUYp,https://api.spotify.com/v1/tracks/5eReOqbysgLsqGp2ukMUYp,https://api.spotify.com/v1/audio-analysis/5eReOqbysgLsqGp2ukMUYp,348000,4
That Ghetto Girl,Richie Spice,7LRq83o9LmJYl7uppJtj7N,37,reggae,0.777,0.792,8,-6.185,1,0.0421,0.206,0.0,0.136,0.961,153.532,audio_features,spotify:track:7LRq83o9LmJYl7uppJtj7N,https://api.spotify.com/v1/tracks/7LRq83o9LmJYl7uppJtj7N,https://api.spotify.com/v1/audio-analysis/7LRq83o9LmJYl7uppJtj7N,205333,4
Ali Baba,John Holt,3MpFnhxY9qhBb4ThGXs2OU,0,reggae,0.838,0.646,10,-5.691,1,0.0427,0.343,0.156,0.0731,0.819,79.576,audio_features,spotify:track:3MpFnhxY9qhBb4ThGXs2OU,https://api.spotify.com/v1/tracks/3MpFnhxY9qhBb4ThGXs2OU,https://api.spotify.com/v1/audio-analysis/3MpFnhxY9qhBb4ThGXs2OU,158227,4
Lots of Herbs,Junior Kelly,0fLJ474nm6kTFzo96rqVOl,18,reggae,0.701,0.805,2,-5.605,1,0.29,0.0888,0.0,0.119,0.734,172.08,audio_features,spotify:track:0fLJ474nm6kTFzo96rqVOl,https://api.spotify.com/v1/tracks/0fLJ474nm6kTFzo96rqVOl,https://api.spotify.com/v1/audio-analysis/0fLJ474nm6kTFzo96rqVOl,191173,4
Herb Defenda,Kabaka Pyramid,0RL6g1Me66QzjziTNTuRYj,10,reggae,0.469,0.764,9,-4.661,0,0.252,0.106,0.0,0.368,0.704,145.952,audio_features,spotify:track:0RL6g1Me66QzjziTNTuRYj,https://api.spotify.com/v1/tracks/0RL6g1Me66QzjziTNTuRYj,https://api.spotify.com/v1/audio-analysis/0RL6g1Me66QzjziTNTuRYj,197204,4
None Shall Escape the Judgement,Johnny Clarke,7uKXUMGjodhFIpMjp29pQE,0,reggae,0.731,0.653,1,-6.528,1,0.0357,0.107,0.0,0.0909,0.933,102.203,audio_features,spotify:track:7uKXUMGjodhFIpMjp29pQE,https://api.spotify.com/v1/tracks/7uKXUMGjodhFIpMjp29pQE,https://api.spotify.com/v1/audio-analysis/7uKXUMGjodhFIpMjp29pQE,193453,4
Final Destination - Raw,Mavado,3hG816iyvxuXwFtzOVJNsh,0,reggae,0.513,0.838,5,-2.927,1,0.16,0.0502,0.0,0.256,0.881,133.171,audio_features,spotify:track:3hG816iyvxuXwFtzOVJNsh,https://api.spotify.com/v1/tracks/3hG816iyvxuXwFtzOVJNsh,https://api.spotify.com/v1/audio-analysis/3hG816iyvxuXwFtzOVJNsh,166962,5
The Traffic Jam - Main,Stephen Marley,1dKBta20CtzPJ23xHVa7ih,0,reggae,0.799,0.634,1,-7.136,0,0.371,0.448,0.0,0.0681,0.723,94.884,audio_features,spotify:track:1dKBta20CtzPJ23xHVa7ih,https://api.spotify.com/v1/tracks/1dKBta20CtzPJ23xHVa7ih,https://api.spotify.com/v1/audio-analysis/1dKBta20CtzPJ23xHVa7ih,220172,4
Foundation,Jah Sun,0bzlR6PTE7j82qLChnH8qm,0,reggae,0.51,0.854,5,-3.912,0,0.268,0.154,0.0,0.33,0.898,176.315,audio_features,spotify:track:0bzlR6PTE7j82qLChnH8qm,https://api.spotify.com/v1/tracks/0bzlR6PTE7j82qLChnH8qm,https://api.spotify.com/v1/audio-analysis/0bzlR6PTE7j82qLChnH8qm,200578,4
Steamers a Bubble,Jah9,16hOumjVFbwTmkZ0n7rDf3,40,reggae,0.753,0.459,5,-8.168,0,0.225,0.0393,0.0,0.0921,0.556,140.337,audio_features,spotify:track:16hOumjVFbwTmkZ0n7rDf3,https://api.spotify.com/v1/tracks/16hOumjVFbwTmkZ0n7rDf3,https://api.spotify.com/v1/audio-analysis/16hOumjVFbwTmkZ0n7rDf3,257344,4
Mi Friend Dem,Christopher Martin,3DkhdYNQNhJop5Xg8CLmNj,0,reggae,0.52,0.683,11,-5.349,1,0.251,0.0838,0.0,0.0673,0.935,85.561,audio_features,spotify:track:3DkhdYNQNhJop5Xg8CLmNj,https://api.spotify.com/v1/tracks/3DkhdYNQNhJop5Xg8CLmNj,https://api.spotify.com/v1/audio-analysis/3DkhdYNQNhJop5Xg8CLmNj,177273,4
Telephone Ting,Kiprich,1rDJeTMc1lmblrMOalCr5x,0,reggae,0.826,0.543,7,-6.218,1,0.246,0.177,0.0,0.287,0.694,80.067,audio_features,spotify:track:1rDJeTMc1lmblrMOalCr5x,https://api.spotify.com/v1/tracks/1rDJeTMc1lmblrMOalCr5x,https://api.spotify.com/v1/audio-analysis/1rDJeTMc1lmblrMOalCr5x,205453,4
My Master's Will,Israel Vibration,0PbQyjM0i2kKu8d4rZj5ZP,0,reggae,0.867,0.544,1,-7.381,1,0.231,0.146,0.0,0.101,0.772,143.719,audio_features,spotify:track:0PbQyjM0i2kKu8d4rZj5ZP,https://api.spotify.com/v1/tracks/0PbQyjM0i2kKu8d4rZj5ZP,https://api.spotify.com/v1/audio-analysis/0PbQyjM0i2kKu8d4rZj5ZP,277320,4
Boom Draw,Julian Marley,0EKV1DjXLl9rpTCns8Kgsc,0,reggae,0.917,0.745,7,-4.424,0,0.186,0.258,2.39e-05,0.382,0.935,142.001,audio_features,spotify:track:0EKV1DjXLl9rpTCns8Kgsc,https://api.spotify.com/v1/tracks/0EKV1DjXLl9rpTCns8Kgsc,https://api.spotify.com/v1/audio-analysis/0EKV1DjXLl9rpTCns8Kgsc,339267,4
Fighting Against Conviction,Bunny Wailer,2S0zLb5EK8aQgFdrZcqB0P,0,reggae,0.758,0.395,1,-12.854,0,0.303,0.342,0.0523,0.0565,0.804,75.286,audio_features,spotify:track:2S0zLb5EK8aQgFdrZcqB0P,https://api.spotify.com/v1/tracks/2S0zLb5EK8aQgFdrZcqB0P,https://api.spotify.com/v1/audio-analysis/2S0zLb5EK8aQgFdrZcqB0P,310800,4
Ghetto People Song,Everton Blender,1RaaNmF8UNdxYY3CmLcI42,0,reggae,0.795,0.663,10,-9.794,0,0.218,0.0719,0.0,0.0376,0.906,157.984,audio_features,spotify:track:1RaaNmF8UNdxYY3CmLcI42,https://api.spotify.com/v1/tracks/1RaaNmF8UNdxYY3CmLcI42,https://api.spotify.com/v1/audio-analysis/1RaaNmF8UNdxYY3CmLcI42,233667,4
New Name,Jah9,24nv8Zg4zQz8yDwAORL6kQ,23,reggae,0.699,0.651,10,-4.79,0,0.0738,0.0859,0.0,0.0734,0.701,133.28,audio_features,spotify:track:24nv8Zg4zQz8yDwAORL6kQ,https://api.spotify.com/v1/tracks/24nv8Zg4zQz8yDwAORL6kQ,https://api.spotify.com/v1/audio-analysis/24nv8Zg4zQz8yDwAORL6kQ,271078,4
Nah Look Back - Rohan's Straight Mix,Raging Fyah,3WGyMFf8pmJD1b04HoPjUs,28,reggae,0.741,0.597,7,-5.685,0,0.0512,0.0868,7.75e-06,0.108,0.769,135.602,audio_features,spotify:track:3WGyMFf8pmJD1b04HoPjUs,https://api.spotify.com/v1/tracks/3WGyMFf8pmJD1b04HoPjUs,https://api.spotify.com/v1/audio-analysis/3WGyMFf8pmJD1b04HoPjUs,313876,4
No Cigarette Smoking (In My Room),Stephen Marley,3eRlXM0tGtAuBuUGuJRxxw,44,reggae,0.703,0.525,6,-4.859,0,0.0956,0.0349,0.0,0.0631,0.766,135.835,audio_features,spotify:track:3eRlXM0tGtAuBuUGuJRxxw,https://api.spotify.com/v1/tracks/3eRlXM0tGtAuBuUGuJRxxw,https://api.spotify.com/v1/audio-analysis/3eRlXM0tGtAuBuUGuJRxxw,220493,4
Hills And Valleys,Buju Banton,2H4M3lyO2rJFQw33idCk1X,55,reggae,0.687,0.544,3,-8.642,1,0.162,0.477,0.0,0.0937,0.742,72.082,audio_features,spotify:track:2H4M3lyO2rJFQw33idCk1X,https://api.spotify.com/v1/tracks/2H4M3lyO2rJFQw33idCk1X,https://api.spotify.com/v1/audio-analysis/2H4M3lyO2rJFQw33idCk1X,273040,4
Bossman,Lutan Fyah,1Xk3Fu1iP15qLMejbg6ozz,0,reggae,0.814,0.618,6,-5.387,0,0.218,0.204,0.0,0.11,0.729,82.011,audio_features,spotify:track:1Xk3Fu1iP15qLMejbg6ozz,https://api.spotify.com/v1/tracks/1Xk3Fu1iP15qLMejbg6ozz,https://api.spotify.com/v1/audio-analysis/1Xk3Fu1iP15qLMejbg6ozz,218040,4
Rich Man Poor Man,The Gladiators,0NZspfNJq8C1YndmSwabMA,45,reggae,0.811,0.575,7,-8.348,1,0.185,0.252,1.8e-06,0.0865,0.804,139.899,audio_features,spotify:track:0NZspfNJq8C1YndmSwabMA,https://api.spotify.com/v1/tracks/0NZspfNJq8C1YndmSwabMA,https://api.spotify.com/v1/audio-analysis/0NZspfNJq8C1YndmSwabMA,224360,4
The Plane Land,Richie Spice,15Ad73dlBgmnzVaXOx1CjK,29,reggae,0.816,0.71,7,-5.184,1,0.133,0.0943,0.0,0.175,0.723,82.008,audio_features,spotify:track:15Ad73dlBgmnzVaXOx1CjK,https://api.spotify.com/v1/tracks/15Ad73dlBgmnzVaXOx1CjK,https://api.spotify.com/v1/audio-analysis/15Ad73dlBgmnzVaXOx1CjK,235613,4
Bye Bye Bye,Alaine,3xTiZhPDTrWNHIdAVCi22x,0,reggae,0.713,0.717,10,-5.973,1,0.193,0.0917,0.0,0.0482,0.549,89.068,audio_features,spotify:track:3xTiZhPDTrWNHIdAVCi22x,https://api.spotify.com/v1/tracks/3xTiZhPDTrWNHIdAVCi22x,https://api.spotify.com/v1/audio-analysis/3xTiZhPDTrWNHIdAVCi22x,206397,4
"What a Feeling - From ""Flashdance""",The Sailors,2eOlCbpQQIy6aRNHV9hg3o,36,reggae,0.495,0.691,10,-8.716,1,0.0532,0.699,0.0449,0.0948,0.569,125.115,audio_features,spotify:track:2eOlCbpQQIy6aRNHV9hg3o,https://api.spotify.com/v1/tracks/2eOlCbpQQIy6aRNHV9hg3o,https://api.spotify.com/v1/audio-analysis/2eOlCbpQQIy6aRNHV9hg3o,240267,4
Freedom Fighter,Anthony B,6PRbVv4wnY122AezByj0CL,0,reggae,0.715,0.747,9,-5.727,1,0.197,0.135,0.0,0.203,0.857,172.088,audio_features,spotify:track:6PRbVv4wnY122AezByj0CL,https://api.spotify.com/v1/tracks/6PRbVv4wnY122AezByj0CL,https://api.spotify.com/v1/audio-analysis/6PRbVv4wnY122AezByj0CL,240183,4
Kingston Be Wise,Protoje,0qbouIdcN4lrj49jem7TEz,45,reggae,0.782,0.744,7,-6.164,1,0.0806,0.0552,1.42e-05,0.701,0.7,81.067,audio_features,spotify:track:0qbouIdcN4lrj49jem7TEz,https://api.spotify.com/v1/tracks/0qbouIdcN4lrj49jem7TEz,https://api.spotify.com/v1/audio-analysis/0qbouIdcN4lrj49jem7TEz,251204,4
Lioness On The Rise,Queen Ifrica,3879mOevyI1RNKonloSaz0,40,reggae,0.742,0.613,10,-5.358,0,0.175,0.176,0.0,0.0618,0.707,88.025,audio_features,spotify:track:3879mOevyI1RNKonloSaz0,https://api.spotify.com/v1/tracks/3879mOevyI1RNKonloSaz0,https://api.spotify.com/v1/audio-analysis/3879mOevyI1RNKonloSaz0,246707,4
Affairs Of The Heart,Damian Marley,17PfXZ4eYQDZPXNKSNcfck,0,reggae,0.645,0.657,2,-7.414,0,0.243,0.335,0.0,0.159,0.682,113.167,audio_features,spotify:track:17PfXZ4eYQDZPXNKSNcfck,https://api.spotify.com/v1/tracks/17PfXZ4eYQDZPXNKSNcfck,https://api.spotify.com/v1/audio-analysis/17PfXZ4eYQDZPXNKSNcfck,239707,5
When Mi Party,Popcaan,3Wc4GSNZc6lAJmr1G2Neab,0,reggae,0.543,0.795,0,-3.274,1,0.115,0.151,0.0,0.0434,0.702,97.674,audio_features,spotify:track:3Wc4GSNZc6lAJmr1G2Neab,https://api.spotify.com/v1/tracks/3Wc4GSNZc6lAJmr1G2Neab,https://api.spotify.com/v1/audio-analysis/3Wc4GSNZc6lAJmr1G2Neab,248268,4
Start a Fyah,Chronixx,325dk8eTNj2nRKST1SrxcQ,35,reggae,0.643,0.734,9,-4.514,0,0.237,0.119,0.0,0.314,0.601,171.948,audio_features,spotify:track:325dk8eTNj2nRKST1SrxcQ,https://api.spotify.com/v1/tracks/325dk8eTNj2nRKST1SrxcQ,https://api.spotify.com/v1/audio-analysis/325dk8eTNj2nRKST1SrxcQ,228576,4
Rockaway,Beres Hammond,0u9GK0B5WXJW41YvME7CBc,0,reggae,0.72,0.519,8,-7.11,1,0.0962,0.147,0.0,0.0943,0.815,83.782,audio_features,spotify:track:0u9GK0B5WXJW41YvME7CBc,https://api.spotify.com/v1/tracks/0u9GK0B5WXJW41YvME7CBc,https://api.spotify.com/v1/audio-analysis/0u9GK0B5WXJW41YvME7CBc,231800,4
Live My Life - Raw,Mavado,2dVPrA2SRVlDqgSjTgCMiJ,0,reggae,0.421,0.806,10,-4.104,1,0.162,0.0665,0.0,0.0966,0.4,102.031,audio_features,spotify:track:2dVPrA2SRVlDqgSjTgCMiJ,https://api.spotify.com/v1/tracks/2dVPrA2SRVlDqgSjTgCMiJ,https://api.spotify.com/v1/audio-analysis/2dVPrA2SRVlDqgSjTgCMiJ,162400,4
It's Not Easy,Lucky Dube,2DRJySIQyHf6wlNQaO8FeL,0,reggae,0.697,0.72,11,-4.658,1,0.0277,0.264,0.0,0.201,0.657,129.453,audio_features,spotify:track:2DRJySIQyHf6wlNQaO8FeL,https://api.spotify.com/v1/tracks/2DRJySIQyHf6wlNQaO8FeL,https://api.spotify.com/v1/audio-analysis/2DRJySIQyHf6wlNQaO8FeL,322533,4
Better Run,Dub Inc,4sDidFl2yb1cBtOBzxaVM6,32,reggae,0.749,0.631,7,-6.037,1,0.05,0.141,0.0,0.111,0.529,87.979,audio_features,spotify:track:4sDidFl2yb1cBtOBzxaVM6,https://api.spotify.com/v1/tracks/4sDidFl2yb1cBtOBzxaVM6,https://api.spotify.com/v1/audio-analysis/4sDidFl2yb1cBtOBzxaVM6,235773,4
